CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15634950,Customer_348,850,Spain,Female,29,2,128609.07,2,0,0,51560.1,0
15634951,Customer_349,413,France,Male,35,10,0.0,2,1,0,40250.54,0
15634952,Customer_350,733,Germany,Male,41,2,0.0,2,1,0,54115.14,1
15634953,Customer_351,581,Spain,Female,55,10,66062.48,1,1,0,10000.0,0
15634954,Customer_352,850,France,Female,48,5,0.0,2,1,1,32306.54,1
15634955,Customer_353,692,Spain,Male,36,5,202440.53,2,1,0,139943.75,0
15634956,Customer_354,752,Spain,Male,37,5,123081.38,1,1,1,137936.95,0
15634957,Customer_355,697,France,Female,25,4,57961.28,2,1,0,25238.73,0
15634958,Customer_356,415,France,Male,37,4,28092.34,1,1,1,10000.0,0
15634959,Customer_357,660,France,Male,34,1,54669.39,2,1,1,101364.41,0
15634960,Customer_358,684,Germany,Male,41,6,25879.59,1,1,1,130084.59,0
15634961,Customer_359,695,Germany,Female,28,3,0.0,1,1,1,55167.08,1
15634962,Customer_360,763,Germany,Female,44,2,75053.35,2,1,0,66239.4,0
15634963,Customer_361,671,France,Male,56,7,127139.47,3,1,1,144302.92,1
15634964,Customer_362,727,France,Male,36,3,107950.84,1,0,1,195750.49,1
15634965,Customer_363,576,Spain,Male,42,10,116754.73,1,1,1,66328.33,0
15634966,Customer_364,480,France,Male,46,3,0.0,1,1,0,131855.53,0
15634967,Customer_365,561,Germany,Female,33,7,158910.96,1,0,0,97874.38,0
15634968,Customer_366,578,France,Female,40,0,70524.12,2,1,1,162230.11,0
15634969,Customer_367,561,Germany,Female,38,8,0.0,1,1,1,35481.04,0
15634970,Customer_368,532,Spain,Male,39,6,102391.45,2,1,1,101114.97,0
15634971,Customer_369,558,France,Male,28,1,0.0,2,1,0,63040.71,0
15634972,Customer_370,607,France,Male,38,10,113219.7,2,1,1,96316.14,0
15634973,Customer_371,552,France,Female,43,5,0.0,1,1,1,150142.39,1
15634974,Customer_372,850,Spain,Male,55,7,0.0,2,0,1,98874.3,1
15634975,Customer_373,515,France,Female,49,10,0.0,2,1,1,56535.02,1
15634976,Customer_374,692,France,Male,63,4,109361.19,1,1,1,151851.47,0
15634977,Customer_375,598,France,Male,28,5,81533.64,2,1,1,129099.75,0
15634978,Customer_376,701,France,Male,48,9,0.0,1,0,0,113589.64,0
15634979,Customer_377,626,Germany,Male,40,7,66115.79,1,1,1,31457.81,0
15634980,Customer_378,731,Germany,Male,64,5,0.0,4,1,0,128172.85,0
15634981,Customer_379,611,Spain,Female,28,8,0.0,2,1,1,62816.87,0
15634982,Customer_380,658,France,Female,27,8,0.0,2,1,1,43486.83,0
15634983,Customer_381,438,France,Male,30,8,0.0,1,0,1,47353.85,0
15634984,Customer_382,518,Germany,Male,18,5,71170.15,2,1,1,133230.03,0
15634985,Customer_383,500,France,Female,31,8,0.0,1,0,1,126214.4,0
15634986,Customer_384,795,Spain,Male,28,2,0.0,2,0,0,100864.22,0
15634987,Customer_385,739,France,Female,39,4,188011.82,2,0,1,10000.0,1
15634988,Customer_386,668,France,Female,42,1,167863.68,1,1,0,161394.27,0
15634989,Customer_387,750,Germany,Female,60,7,0.0,2,1,1,148445.41,0
15634990,Customer_388,552,Spain,Female,49,10,0.0,1,1,0,68514.01,0
15634991,Customer_389,792,Germany,Female,31,3,35720.85,1,0,1,177591.08,0
15634992,Customer_390,659,Germany,Female,27,5,48209.73,1,1,1,44046.91,0
15634993,Customer_391,627,France,Male,43,5,0.0,1,0,0,105207.9,0
15634994,Customer_392,747,Spain,Female,22,4,0.0,2,0,1,106042.56,0
15634995,Customer_393,741,Spain,Male,59,0,0.0,2,1,0,113456.74,1
15634996,Customer_394,513,Germany,Female,52,10,81282.12,1,1,1,20640.79,0
15634997,Customer_395,732,France,Female,32,6,91357.54,2,1,0,10533.05,0
15634998,Customer_396,633,France,Female,18,9,0.0,1,1,1,94745.46,0
15634999,Customer_397,676,France,Male,54,7,0.0,2,1,1,50046.95,0
15635000,Customer_398,610,France,Male,36,0,50948.07,2,0,1,118894.33,0
15635001,Customer_399,544,Germany,Male,52,9,165617.29,2,1,1,107223.82,0
15635002,Customer_400,520,Spain,Male,18,6,53508.72,2,1,1,175666.95,0
15635003,Customer_401,590,Germany,Male,30,3,44826.64,1,1,0,174097.95,0
15635004,Customer_402,691,Spain,Female,38,5,0.0,2,0,0,102909.86,0
15635005,Customer_403,674,Spain,Female,38,8,62623.74,1,1,0,184999.44,0
15635006,Customer_404,669,France,Female,32,4,0.0,2,1,1,111881.96,0
15635007,Customer_405,726,France,Male,45,7,104572.89,3,0,0,97609.01,1
15635008,Customer_406,644,Germany,Male,25,4,20680.66,1,1,0,197304.54,0
15635009,Customer_407,831,Germany,Male,36,1,0.0,1,1,1,45882.4,0
15635010,Customer_408,686,France,Male,39,3,0.0,1,1,1,11654.6,0
15635011,Customer_409,555,Spain,Female,44,1,0.0,1,1,0,86751.69,0
15635012,Customer_410,521,Spain,Male,46,6,0.0,2,0,0,110571.42,0
15635013,Customer_411,681,France,Female,24,6,25048.42,2,1,1,135803.58,0
15635014,Customer_412,629,France,Female,19,2,67449.62,2,0,0,35079.77,0
15635015,Customer_413,539,France,Male,53,6,58537.33,2,0,1,90972.88,0
15635016,Customer_414,634,Germany,Female,41,0,99534.97,1,1,0,30424.04,0
15635017,Customer_415,597,Germany,Female,29,0,0.0,4,1,1,83648.09,0
15635018,Customer_416,607,France,Female,56,8,144079.21,2,1,1,176327.8,0
15635019,Customer_417,780,France,Female,39,5,0.0,1,1,0,108321.61,0
15635020,Customer_418,718,France,Male,52,4,0.0,2,1,0,45771.32,1
15635021,Customer_419,750,Spain,Male,38,5,0.0,2,1,0,10000.0,0
15635022,Customer_420,814,Germany,Male,62,5,22736.15,2,1,0,78933.65,0
15635023,Customer_421,662,Germany,Female,59,0,0.0,3,1,0,98832.85,1
15635024,Customer_422,674,Spain,Female,35,4,0.0,2,1,1,100212.08,0
15635025,Customer_423,681,Spain,Male,49,8,60017.79,1,1,1,24632.7,0
15635026,Customer_424,756,France,Male,45,3,144238.23,1,1,0,110804.71,1
15635027,Customer_425,751,Spain,Female,54,2,40273.15,1,1,1,10000.0,0
15635028,Customer_426,593,Germany,Male,26,0,0.0,1,0,0,106802.66,0
15635029,Customer_427,540,France,Male,46,1,76062.28,1,0,1,91196.08,0
15635030,Customer_428,546,France,Male,50,2,40902.73,1,0,1,137647.87,0
15635031,Customer_429,654,Spain,Male,18,3,0.0,1,1,1,162889.65,0
15635032,Customer_430,531,Germany,Female,23,6,73277.38,1,1,0,10000.0,0
15635033,Customer_431,684,Spain,Female,18,5,0.0,2,0,0,137996.93,0
15635034,Customer_432,445,Germany,Female,34,10,256195.04,2,0,0,160351.53,0
15635035,Customer_433,829,France,Male,46,7,18092.7,1,1,1,139115.2,0
15635036,Customer_434,518,Germany,Male,56,8,130609.06,1,1,0,69149.16,0
15635037,Customer_435,587,Spain,Male,38,5,115552.99,2,1,0,162461.49,0
15635038,Customer_436,594,Spain,Female,57,6,0.0,1,1,1,68056.03,0
15635039,Customer_437,790,France,Male,21,3,132677.16,1,1,1,38189.6,1
15635040,Customer_438,649,France,Male,18,1,173522.14,2,0,1,98952.54,0
15635041,Customer_439,547,France,Female,37,8,15005.64,2,1,1,93283.57,0
15635042,Customer_440,643,France,Male,42,8,0.0,1,0,0,149740.22,0
15635043,Customer_441,654,France,Female,37,3,17681.39,1,1,0,61153.45,0
15635044,Customer_442,687,Germany,Male,18,2,66275.62,1,1,0,107754.28,1
15635045,Customer_443,544,Spain,Male,36,9,161715.88,2,0,1,34624.04,0
15635046,Customer_444,734,Germany,Female,22,10,175556.27,2,1,1,176140.41,1
15635047,Customer_445,662,France,Female,46,5,53380.95,1,1,0,133442.4,0
15635048,Customer_446,790,France,Female,42,2,69041.88,1,1,0,10000.0,0
15635049,Customer_447,633,France,Male,26,0,0.0,2,1,0,167901.59,0
15635050,Customer_448,642,Germany,Female,31,3,80511.6,1,1,1,109262.9,0
15635051,Customer_449,634,Spain,Male,25,0,63710.97,4,1,0,105074.99,0
15635052,Customer_450,770,France,Male,37,1,63889.65,1,1,0,202327.58,0
15635053,Customer_451,715,Germany,Male,49,2,149205.07,1,1,0,10000.0,1
15635054,Customer_452,579,Germany,Male,26,7,101098.18,1,1,0,124727.55,0
15635055,Customer_453,850,Spain,Male,44,9,0.0,2,1,0,79734.29,0
15635056,Customer_454,588,Germany,Female,31,3,0.0,2,0,1,47875.31,1
15635057,Customer_455,599,Spain,Male,28,3,0.0,2,1,0,176604.06,0
15635058,Customer_456,742,Germany,Male,36,9,90407.12,1,1,1,50036.24,0
15635059,Customer_457,634,France,Male,25,8,99414.34,2,1,0,66281.65,0
15635060,Customer_458,546,France,Female,31,6,90415.2,1,1,1,116936.13,0
15635061,Customer_459,768,Spain,Male,23,1,5037.34,2,0,0,168190.53,0
15635062,Customer_460,842,France,Female,61,2,64234.02,1,1,1,81679.64,1
15635063,Customer_461,551,Spain,Female,38,3,57049.91,1,1,1,146180.92,0
15635064,Customer_462,767,Germany,Male,29,3,70961.55,4,0,0,196027.0,1
15635065,Customer_463,602,France,Male,40,9,130458.29,2,0,1,201054.17,0
15635066,Customer_464,450,Germany,Female,36,7,40201.5,2,0,1,170640.77,0
15635067,Customer_465,712,France,Male,35,9,4328.15,1,0,1,170603.73,0
15635068,Customer_466,470,France,Male,45,9,0.0,1,1,1,156027.67,0
15635069,Customer_467,579,Germany,Female,47,5,30723.77,2,1,1,24320.05,0
15635070,Customer_468,623,France,Male,31,2,147450.9,1,1,0,123337.99,0
15635071,Customer_469,646,Spain,Female,31,10,0.0,1,1,1,124787.65,0
15635072,Customer_470,754,Germany,Male,34,8,0.0,1,1,1,132911.14,0
15635073,Customer_471,591,France,Male,18,9,0.0,1,1,1,50332.71,0
15635074,Customer_472,783,Spain,Male,19,7,63712.69,4,0,0,133059.83,0
15635075,Customer_473,641,France,Male,54,8,132611.02,1,1,1,158366.03,0
15635076,Customer_474,545,France,Female,57,4,0.0,2,1,0,116105.03,0
15635077,Customer_475,707,Germany,Female,35,2,163756.4,2,0,1,39422.06,0
15635078,Customer_476,822,Spain,Male,44,3,0.0,1,0,1,66319.06,0
15635079,Customer_477,605,Spain,Male,41,4,0.0,2,1,0,123044.83,0
15635080,Customer_478,549,France,Female,74,8,79054.05,2,1,1,108434.74,1
15635081,Customer_479,594,Germany,Male,51,8,45362.06,2,1,0,18481.07,1
15635082,Customer_480,483,France,Male,36,2,75859.93,2,1,0,119038.2,0
15635083,Customer_481,679,France,Male,26,6,94155.1,1,1,1,37412.15,0
15635084,Customer_482,500,Spain,Male,18,5,60069.39,2,0,1,42171.84,0
15635085,Customer_483,711,France,Male,40,3,94476.84,1,1,0,36098.99,0
15635086,Customer_484,624,France,Female,28,4,137107.62,2,1,0,15616.93,0
15635087,Customer_485,716,Germany,Male,20,9,0.0,1,1,1,10000.0,0
15635088,Customer_486,624,Germany,Female,30,1,42866.61,2,1,0,22553.72,0
15635089,Customer_487,696,Spain,Male,25,10,0.0,1,1,1,108467.23,0
15635090,Customer_488,555,France,Male,58,6,151253.11,1,1,1,112358.7,1
15635091,Customer_489,676,Germany,Female,48,3,69144.2,2,1,0,81248.91,0
15635092,Customer_490,586,Germany,Female,37,1,88428.73,1,1,1,81441.73,0
15635093,Customer_491,708,Spain,Male,55,10,0.0,2,0,0,102955.22,1
15635094,Customer_492,636,Germany,Female,38,5,109805.38,2,1,0,62930.41,0
15635095,Customer_493,755,Spain,Male,27,10,122982.47,1,1,0,58222.93,0
15635096,Customer_494,625,France,Female,56,1,0.0,2,1,0,115118.74,0
15635097,Customer_495,578,France,Male,44,9,122843.49,2,1,0,163938.88,0
15635098,Customer_496,663,Germany,Male,25,1,0.0,2,1,0,51153.66,0
15635099,Customer_497,850,Spain,Female,35,6,0.0,2,0,0,104895.83,0
15635100,Customer_498,753,France,Female,27,0,91809.72,1,0,0,45198.72,1
15635101,Customer_499,573,Germany,Female,21,6,60326.34,1,1,1,124994.18,0
15635102,Customer_500,649,France,Female,49,9,105730.91,3,1,0,242955.64,1
15635103,Customer_501,586,France,Male,60,4,77255.57,2,1,0,133551.42,1
15635104,Customer_502,566,France,Male,21,0,0.0,1,1,1,122223.6,0
15635105,Customer_503,651,France,Male,44,5,152678.36,4,0,0,124792.92,1
15635106,Customer_504,625,France,Male,30,6,97562.86,1,0,1,108502.9,0
15635107,Customer_505,550,Germany,Male,32,0,86694.64,1,1,0,83313.44,0
15635108,Customer_506,586,France,Male,30,8,0.0,3,0,1,25192.42,0
15635109,Customer_507,655,France,Male,27,6,0.0,2,1,1,100051.76,0
15635110,Customer_508,594,France,Male,38,0,0.0,2,1,1,95241.06,0
15635111,Customer_509,648,Germany,Female,28,2,0.0,1,1,0,92792.18,1
15635112,Customer_510,582,Germany,Female,41,4,0.0,1,1,0,113342.81,1
15635113,Customer_511,694,Spain,Male,37,3,0.0,1,1,1,131600.65,0
15635114,Customer_512,584,France,Female,35,1,16376.79,2,1,0,123475.17,0
15635115,Customer_513,710,Germany,Male,27,0,25856.14,1,0,1,84632.31,0
15635116,Customer_514,621,Spain,Male,31,3,125623.35,1,0,1,123452.26,0
15635117,Customer_515,444,Germany,Female,47,6,116357.6,4,0,0,54760.48,0
15635118,Customer_516,624,France,Female,44,10,181511.54,3,1,0,10000.0,0
15635119,Customer_517,698,Germany,Female,26,3,0.0,1,1,0,70169.07,0
15635120,Customer_518,596,Germany,Male,39,8,55018.88,1,0,0,100332.25,0
15635121,Customer_519,631,Spain,Female,47,7,69114.56,2,1,1,10000.0,0
15635122,Customer_520,709,Spain,Male,18,7,0.0,1,1,1,105662.51,0
15635123,Customer_521,795,France,Female,44,4,0.0,2,0,1,110082.91,0
15635124,Customer_522,760,France,Male,30,0,110787.46,2,1,1,146904.99,0
15635125,Customer_523,660,Germany,Male,44,8,115272.48,1,0,1,120249.68,0
15635126,Customer_524,703,France,Male,28,1,25776.55,1,1,1,24711.96,0
15635127,Customer_525,658,France,Female,18,5,62794.94,2,0,1,117189.44,0
15635128,Customer_526,505,Germany,Male,18,9,0.0,2,1,1,101738.51,0
15635129,Customer_527,771,France,Male,38,4,0.0,1,1,0,123876.28,0
15635130,Customer_528,776,Germany,Male,41,9,101913.24,2,1,0,160344.41,0
15635131,Customer_529,489,Germany,Male,27,7,0.0,2,1,1,59930.93,0
15635132,Customer_530,613,Germany,Male,45,10,10276.35,1,1,0,82938.94,0
15635133,Customer_531,797,Spain,Female,18,2,49055.0,1,1,0,98740.05,0
15635134,Customer_532,671,France,Female,37,5,128656.13,1,1,1,73713.52,0
15635135,Customer_533,554,Germany,Male,23,5,0.0,2,1,0,10000.0,1
15635136,Customer_534,766,Spain,Male,30,9,0.0,1,1,0,148750.83,0
15635137,Customer_535,661,France,Male,38,2,39216.99,1,0,0,10000.0,0
15635138,Customer_536,774,Spain,Female,27,6,79260.99,1,0,0,116696.45,0
15635139,Customer_537,658,France,Female,33,10,26358.62,1,1,1,27014.51,0
15635140,Customer_538,443,Germany,Female,50,3,43732.3,4,1,1,42437.94,1
15635141,Customer_539,823,France,Male,31,4,118895.88,2,1,0,135482.28,0
15635142,Customer_540,543,Germany,Male,48,8,0.0,2,1,0,171200.8,1
15635143,Customer_541,608,France,Male,24,5,0.0,2,1,0,118213.39,1
15635144,Customer_542,765,France,Male,44,9,62560.56,1,1,1,84867.11,0
15635145,Customer_543,850,France,Male,55,3,73342.95,2,1,0,90501.58,1
15635146,Customer_544,643,France,Male,18,7,92381.09,2,1,0,172003.94,0
15635147,Customer_545,684,Spain,Male,28,8,0.0,1,1,1,167099.6,0
15635148,Customer_546,536,France,Female,44,9,124621.57,2,1,0,128694.72,1
15635149,Customer_547,623,France,Female,35,4,54675.51,2,1,1,167413.09,0
15635150,Customer_548,755,Spain,Female,42,1,66611.27,2,1,0,73333.86,0
15635151,Customer_549,679,Germany,Female,30,5,0.0,1,1,0,139681.65,0
15635152,Customer_550,816,Germany,Male,39,10,87168.73,2,1,1,27124.68,0
15635153,Customer_551,515,Germany,Male,36,7,111383.8,2,1,0,71373.81,1
15635154,Customer_552,511,Spain,Female,52,4,103880.93,1,1,0,77613.02,0
15635155,Customer_553,584,Spain,Male,41,0,0.0,2,1,0,165827.89,0
15635156,Customer_554,588,France,Female,42,7,0.0,2,1,0,88096.69,0
15635157,Customer_555,741,Spain,Female,33,8,0.0,2,1,1,154283.49,0
15635158,Customer_556,610,France,Male,32,0,119381.64,1,0,0,67284.57,0
15635159,Customer_557,536,France,Male,32,7,113856.43,2,1,0,142627.91,0
15635160,Customer_558,688,Germany,Female,42,9,0.0,1,1,0,130728.96,0
15635161,Customer_559,576,France,Female,32,1,0.0,1,1,1,10000.0,0
15635162,Customer_560,545,France,Female,41,3,133494.65,2,1,1,157065.42,0
15635163,Customer_561,751,Germany,Male,62,1,63085.97,1,1,1,69346.17,0
15635164,Customer_562,774,France,Female,48,1,124087.37,1,0,1,29762.6,1
15635165,Customer_563,743,Spain,Male,34,9,107150.27,2,1,1,49955.52,0
15635166,Customer_564,569,Germany,Female,52,2,148899.01,2,0,0,68182.12,1
15635167,Customer_565,593,Spain,Male,33,7,0.0,1,0,1,52310.44,0
15635168,Customer_566,702,France,Female,18,3,81227.11,1,0,1,49656.92,1
15635169,Customer_567,721,Spain,Male,25,6,22974.5,2,1,1,85948.23,0
15635170,Customer_568,627,France,Female,18,9,0.0,1,1,1,124512.57,0
15635171,Customer_569,765,Spain,Female,33,2,30165.96,2,1,0,165943.37,0
15635172,Customer_570,453,France,Male,38,9,96587.08,1,0,1,191255.54,0
15635173,Customer_571,595,Germany,Male,58,10,0.0,3,1,1,226243.33,0
15635174,Customer_572,850,Germany,Male,41,2,0.0,2,1,1,117724.86,0
15635175,Customer_573,648,France,Male,35,1,72371.07,1,1,0,91491.23,1
15635176,Customer_574,604,France,Male,47,5,116370.67,1,1,0,140979.29,1
15635177,Customer_575,695,France,Male,18,5,8801.98,1,1,1,34826.3,0
15635178,Customer_576,558,Germany,Male,40,0,36865.36,2,1,1,86982.39,0
15635179,Customer_577,426,Germany,Female,47,6,113636.57,1,1,0,122760.76,0
15635180,Customer_578,850,France,Female,20,3,0.0,1,0,0,46674.62,0
15635181,Customer_579,567,France,Male,51,10,0.0,1,1,1,156142.9,0
15635182,Customer_580,671,France,Female,42,2,0.0,1,1,0,126769.17,0
15635183,Customer_581,666,France,Male,33,7,125071.76,1,1,0,78765.89,0
15635184,Customer_582,697,Spain,Male,45,1,76993.25,2,1,1,123101.59,0
15635185,Customer_583,573,France,Male,65,8,56098.12,2,0,1,87561.52,0
15635186,Customer_584,402,France,Male,40,7,188658.24,2,1,1,10000.0,1
15635187,Customer_585,587,Germany,Male,40,7,126061.76,1,0,0,162580.92,1
15635188,Customer_586,652,Spain,Male,32,2,0.0,1,1,1,96112.11,0
15635189,Customer_587,659,Germany,Male,27,3,35149.0,2,1,1,116335.45,0
15635190,Customer_588,800,Germany,Female,47,1,0.0,1,1,0,137064.53,1
15635191,Customer_589,622,Germany,Female,27,1,107697.6,2,0,1,10000.0,0
15635192,Customer_590,669,Spain,Male,38,3,0.0,2,1,1,92364.65,0
15635193,Customer_591,573,Spain,Male,32,5,0.0,2,1,0,59174.0,0
15635194,Customer_592,592,Spain,Male,43,4,94446.67,2,1,1,179638.82,0
15635195,Customer_593,842,Germany,Male,42,0,0.0,2,1,0,97150.67,0
15635196,Customer_594,581,Spain,Male,50,9,47790.41,1,0,1,91648.67,0
15635197,Customer_595,613,Spain,Female,31,0,0.0,2,1,0,76476.99,0
15635198,Customer_596,754,Spain,Female,34,5,118761.87,1,1,0,189322.47,0
15635199,Customer_597,832,France,Female,26,2,62579.18,1,1,1,59080.7,0
15635200,Customer_598,727,Spain,Female,32,2,43051.53,2,0,0,41874.01,0
15635201,Customer_599,728,France,Male,42,6,129603.77,2,1,1,53202.49,0
15635202,Customer_600,529,France,Male,47,0,0.0,3,1,0,64123.08,1
15635203,Customer_601,699,Spain,Male,26,0,76870.99,1,1,1,97749.99,0
15635204,Customer_602,620,France,Male,48,9,124536.5,2,1,1,139099.03,0
15635205,Customer_603,695,Spain,Female,54,2,7796.95,2,1,1,53122.59,1
15635206,Customer_604,623,Germany,Female,42,7,43868.41,1,1,0,184180.74,0
15635207,Customer_605,595,France,Male,60,0,0.0,2,1,0,117857.4,0
15635208,Customer_606,510,France,Male,28,9,194243.18,2,1,1,17752.83,0
15635209,Customer_607,641,Germany,Female,23,3,0.0,2,0,0,10000.0,0
15635210,Customer_608,666,France,Male,18,8,78466.37,1,1,1,100988.43,0
15635211,Customer_609,449,Germany,Male,55,3,21031.89,1,1,0,61696.11,0
15635212,Customer_610,591,France,Female,45,9,0.0,1,1,1,49739.33,0
15635213,Customer_611,624,Germany,Male,37,7,92542.65,2,1,1,65239.84,0
15635214,Customer_612,705,Germany,Male,41,6,0.0,2,1,0,65768.94,0
15635215,Customer_613,593,Germany,Male,24,2,0.0,2,1,1,114079.14,0
15635216,Customer_614,710,Germany,Male,67,6,113944.57,2,1,1,126396.8,0
15635217,Customer_615,676,Germany,Male,39,6,0.0,2,0,1,94362.63,0
15635218,Customer_616,733,Germany,Male,39,9,115415.11,1,1,1,112822.93,0
15635219,Customer_617,599,France,Female,46,2,0.0,2,0,1,43013.4,0
15635220,Customer_618,622,Germany,Male,43,1,191833.5,2,0,0,80863.96,0
15635221,Customer_619,704,France,Male,40,8,81077.72,2,1,1,110503.34,0
15635222,Customer_620,552,Germany,Female,28,0,102312.89,2,1,0,101411.53,0
15635223,Customer_621,643,Spain,Female,43,6,114683.24,1,0,1,142837.09,0
15635224,Customer_622,745,France,Male,60,3,82366.06,1,0,0,104206.13,0
15635225,Customer_623,585,France,Female,54,1,0.0,2,1,0,10000.0,1
15635226,Customer_624,681,France,Female,57,1,43144.1,1,0,0,66881.4,0
15635227,Customer_625,649,Germany,Female,31,7,0.0,1,0,1,190649.09,0
15635228,Customer_626,790,Spain,Male,26,6,158654.8,2,1,1,64410.2,0
15635229,Customer_627,657,France,Male,36,6,140271.63,2,1,0,87526.17,0
15635230,Customer_628,701,France,Female,38,4,164929.44,2,1,1,10000.0,0
15635231,Customer_629,633,France,Male,51,9,0.0,1,0,1,39713.43,0
15635232,Customer_630,600,Germany,Male,18,7,0.0,1,1,0,58908.21,0
15635233,Customer_631,671,Germany,Male,56,1,0.0,1,1,1,209541.52,1
15635234,Customer_632,595,France,Male,36,1,80643.8,2,1,1,99686.36,0
15635235,Customer_633,749,France,Male,32,4,0.0,2,1,0,90058.2,0
15635236,Customer_634,762,Spain,Male,25,0,150835.23,1,1,1,81152.64,0
15635237,Customer_635,656,Germany,Male,18,5,31213.67,1,1,0,25294.78,0
15635238,Customer_636,607,Spain,Male,47,3,1159.52,1,1,1,160498.1,0
15635239,Customer_637,671,Germany,Male,38,5,63289.1,1,0,1,10000.0,0
15635240,Customer_638,527,Spain,Female,22,6,0.0,1,1,0,91768.67,0
15635241,Customer_639,577,Germany,Male,22,2,0.0,1,1,0,10000.0,0
15635242,Customer_640,545,France,Male,33,10,164638.56,2,1,0,66377.95,0
15635243,Customer_641,578,France,Female,58,7,0.0,1,1,1,10000.0,1
15635244,Customer_642,591,France,Female,34,6,0.0,1,1,1,54062.47,0
15635245,Customer_643,526,France,Female,19,0,5523.73,2,1,0,151204.78,1
15635246,Customer_644,624,Spain,Female,35,5,100596.13,1,1,1,16087.88,0
15635247,Customer_645,631,Germany,Female,34,6,0.0,1,1,0,65526.01,0
15635248,Customer_646,704,France,Male,18,10,0.0,1,1,1,149921.81,0
15635249,Customer_647,660,Germany,Male,37,3,0.0,2,1,1,223462.01,0
15635250,Customer_648,785,Spain,Male,35,1,87796.65,2,1,0,113199.92,0
15635251,Customer_649,706,France,Female,46,9,152710.27,1,0,1,72917.74,1
15635252,Customer_650,850,Spain,Male,60,8,0.0,1,1,0,81945.64,1
15635253,Customer_651,539,Spain,Female,51,6,50774.18,2,1,1,59905.06,0
15635254,Customer_652,745,Germany,Male,34,0,55901.1,1,1,0,86866.61,0
15635255,Customer_653,499,Spain,Female,24,7,54193.44,1,1,1,250000.0,1
15635256,Customer_654,751,Spain,Male,68,2,106406.44,1,0,0,154178.39,0
15635257,Customer_655,686,Spain,Female,38,3,0.0,1,1,1,133785.83,0
